ID,predict,preding
50495,0.0,0.25
52480,0.0,0.51
52190,0.0,0.23
50827,0.0,0.12
53740,0.0,0.61
53655,0.0,0.14
52214,0.0,0.92
52209,0.0,0.39
53714,0.0,0.64
54279,0.0,0.08
53208,0.0,0.26
53981,0.0,0.22
51952,0.0,0.39
53088,0.0,0.32
51137,0.0,0.17
50007,0.0,0.5
51219,0.0,0.13
53297,0.0,0.14
52221,0.0,0.35
52494,0.0,0.23
54211,0.0,0.24
54201,0.0,0.61
52914,0.0,0.31
52627,0.0,0.26
53545,0.0,0.12
50868,0.0,0.92
52252,0.0,0.19
50902,0.0,0.16
50580,0.0,0.69
54193,0.0,0.24
53184,0.0,0.41
54137,0.0,0.5
50485,0.0,0.01
53048,0.0,0.74
50644,0.0,0.4
54244,0.0,0.8
50945,0.0,0.35
52010,0.0,0.13
52907,0.0,0.14
53783,0.0,0.25
53977,0.0,0.19
51486,0.0,0.21
53850,0.0,0.77
50003,0.0,0.01
53449,0.0,0.62
51037,0.0,0.9
52406,0.0,0.2
52476,0.0,0.13
52324,0.0,0.04
50266,0.0,0.56
51490,0.0,0.13
50749,0.0,0.11
53301,0.0,0.43
50491,0.0,0.71
51893,0.0,0.05
51742,0.0,0.55
52078,0.0,0.06
50445,0.0,0.04
52808,0.0,0.01
52421,0.0,0.08
54189,0.0,0.42
53766,0.0,0.26
53949,0.0,0.91
53188,0.0,0.12
51246,0.0,0.1
51482,0.0,0.84
50617,0.0,0.52
54281,0.0,0.23
51224,0.0,0.05
53621,0.0,0.19
51677,0.0,0.24
54056,0.0,0.26
52390,0.0,0.1
52559,0.0,0.8
51655,0.0,0.12
51029,0.0,0.45
54148,0.0,0.6
50944,0.0,0.5
51525,0.0,0.54
52439,0.0,0.25
52276,0.0,0.33
52931,0.0,0.85
50517,0.0,0.83
50479,0.0,0.06
50799,0.0,0.36
52082,0.0,0.25
51268,0.0,0.37
50008,0.0,0.32
53861,0.0,0.16
53598,0.0,0.17
50231,0.0,0.11
53391,0.0,0.12
50440,0.0,0.23
50525,0.0,0.64
50624,0.0,0.05
51634,0.0,0.26
53144,0.0,0.06
51372,0.0,0.16
51722,0.0,0.7
50094,0.0,0.09
52591,0.0,0.67
54045,0.0,0.63
53018,0.0,0.04
50415,0.0,0.11
50209,0.0,0.13
51199,0.0,0.81
51504,0.0,0.5
50281,0.0,0.14
51942,0.0,0.91
51130,0.0,0.65
53851,0.0,0.02
52437,0.0,0.25
52996,0.0,0.72
52299,0.0,0.61
52937,0.0,0.28
51157,0.0,0.27
52938,0.0,0.13
53461,0.0,0.24
50059,0.0,0.45
50520,0.0,0.5
51351,0.0,0.05
54220,0.0,0.08
51036,0.0,0.12
52791,0.0,0.2
50668,0.0,0.05
50017,0.0,0.17
52924,0.0,0.16
52286,0.0,0.27
54151,0.0,0.12
53061,0.0,0.37
52769,0.0,0.38
50753,0.0,0.34
51262,0.0,0.02
52261,0.0,0.56
53288,0.0,0.49
50957,0.0,0.07
53130,0.0,0.65
51637,0.0,0.85
53894,0.0,0.15
53494,0.0,0.16
54101,0.0,0.2
52615,0.0,0.79
51445,0.0,0.79
52116,0.0,0.22
53625,0.0,0.18
52133,0.0,0.17
53318,0.0,0.09
50912,0.0,0.12
52514,0.0,0.12
52927,0.0,0.89
51963,0.0,0.36
52477,0.0,0.95
50417,0.0,0.25
50412,0.0,0.1
53718,0.0,0.1
50196,0.0,0.47
51249,0.0,0.24
51752,0.0,0.05
50284,0.0,0.56
54188,0.0,0.19
53920,0.0,0.15
51135,0.0,0.22
51568,0.0,0.05
51169,0.0,0.79
52714,0.0,0.09
52732,0.0,0.6
53889,0.0,0.06
52428,0.0,0.48
53571,0.0,0.22
53060,0.0,0.36
52896,0.0,0.58
54034,0.0,0.03
51803,0.0,0.2
52338,0.0,0.14
53460,0.0,0.11
50359,0.0,0.17
53478,0.0,0.91
52412,0.0,0.47
52572,0.0,0.12
50574,0.0,0.31
53754,0.0,0.43
53543,0.0,0.64
52031,0.0,0.05
50693,0.0,0.12
52752,0.0,0.81
53773,0.0,0.38
50112,0.0,0.11
53174,0.0,0.57
50414,0.0,0.58
52637,0.0,0.19
51214,0.0,0.59
50338,0.0,0.53
52534,0.0,0.06
53812,0.0,0.16
51076,0.0,0.16
53100,0.0,0.2
51089,0.0,0.13
52922,0.0,0.03
51269,0.0,0.73
51826,0.0,0.32
53842,0.0,0.19
53393,0.0,0.34
52891,0.0,0.16
53014,0.0,0.32
52642,0.0,0.33
50927,0.0,0.56
52356,0.0,0.54
51926,0.0,0.61
53458,0.0,0.06
51895,0.0,0.01
51378,0.0,0.84
52106,0.0,0.29
50159,0.0,0.16
54190,0.0,0.26
52234,0.0,0.02
50244,0.0,0.33
53439,0.0,0.1
51099,0.0,0.14
52205,0.0,0.07
52174,0.0,0.14
51768,0.0,0.52
53795,0.0,0.42
52370,0.0,0.33
54246,0.0,0.88
51083,0.0,0.16
52852,0.0,0.48
53284,0.0,0.31
52825,0.0,0.58
53175,0.0,0.17
54214,0.0,0.3
52230,0.0,0.16
52901,0.0,0.04
50845,0.0,0.35
54283,0.0,0.08
51544,0.0,0.65
53515,0.0,0.11
54038,0.0,0.26
51794,0.0,0.07
51252,0.0,0.71
51773,0.0,0.1
50273,0.0,0.13
52923,0.0,0.17
50182,0.0,0.7
54084,0.0,0.53
51075,0.0,0.13
53269,0.0,0.7
51817,0.0,0.24
54130,0.0,0.5
50462,0.0,0.45
53523,0.0,0.14
52137,0.0,0.04
53296,0.0,0.57
54184,0.0,0.31
53558,0.0,0.8
50050,0.0,0.24
53771,0.0,0.19
50853,0.0,0.5
52463,0.0,0.21
52724,0.0,0.41
53438,0.0,0.68
50534,0.0,0.53
51854,0.0,0.27
50234,0.0,0.73
51513,0.0,0.51
50680,0.0,0.8
54109,0.0,0.2
53939,0.0,0.07
50581,0.0,0.21
52449,0.0,0.49
50698,0.0,0.61
51761,0.0,0.35
50438,0.0,0.12
50527,0.0,0.36
50628,0.0,0.35
53440,0.0,0.29
51900,0.0,0.33
50717,0.0,0.22
51887,0.0,0.71
53223,0.0,0.12
51463,0.0,0.18
52180,0.0,0.08
50738,0.0,0.2
52077,0.0,0.15
52687,0.0,0.66
50238,0.0,0.57
51359,0.0,0.55
52371,0.0,0.12
51878,0.0,0.29
53817,0.0,0.23
50227,0.0,0.13
52256,0.0,0.06
51020,0.0,0.03
51582,0.0,0.49
53587,0.0,0.77
53952,0.0,0.31
51975,0.0,0.11
51771,0.0,0.98
53738,0.0,0.12
52398,0.0,0.1
53320,0.0,0.26
53627,0.0,0.64
50051,0.0,0.33
50507,0.0,0.31
53108,0.0,0.56
53681,0.0,0.22
53150,0.0,0.61
53085,0.0,0.02
51699,0.0,0.43
52623,0.0,0.29
51285,0.0,0.09
50478,0.0,0.36
53989,0.0,0.16
51801,0.0,0.15
52241,0.0,0.28
53456,0.0,0.14
52452,0.0,0.34
51614,0.0,0.2
53741,0.0,0.17
53704,0.0,0.19
51825,0.0,0.04
52942,0.0,0.15
51584,0.0,0.18
52539,0.0,0.35
53903,0.0,0.54
52754,0.0,0.6
53761,0.0,0.95
53711,0.0,0.23
51287,0.0,0.18
50000,0.0,0.62
53317,0.0,0.94
52009,0.0,0.25
51784,0.0,0.91
52297,0.0,0.07
53541,0.0,0.5
50889,0.0,0.23
53180,0.0,0.82
53498,0.0,0.05
52753,0.0,0.27
50979,0.0,0.29
52331,0.0,0.99
52361,0.0,0.23
52644,0.0,0.25
51763,0.0,0.28
54155,0.0,0.22
54061,0.0,0.51
54143,0.0,0.48
50367,0.0,0.75
52162,0.0,0.56
53034,0.0,0.39
53017,0.0,0.23
52982,0.0,0.24
54248,0.0,0.11
50978,0.0,0.28
53750,0.0,0.18
51265,0.0,0.71
52782,0.0,0.17
52859,0.0,0.28
51749,0.0,0.6
53532,0.0,0.18
50849,0.0,0.12
52065,0.0,0.13
51209,0.0,0.14
50114,0.0,0.23
52978,0.0,0.51
50818,0.0,0.11
50787,0.0,0.09
52603,0.0,0.32
53224,0.0,0.14
51056,0.0,0.23
54111,0.0,0.29
52546,0.0,0.37
52667,0.0,0.24
53577,0.0,0.08
54050,0.0,0.03
51427,0.0,0.04
53731,0.0,0.56
53918,0.0,0.18
53029,0.0,0.04
50241,0.0,0.03
50529,0.0,0.17
51180,0.0,0.7
51442,0.0,0.19
51772,0.0,0.08
54231,0.0,0.61
53618,0.0,0.05
50506,0.0,0.29
51579,0.0,0.46
53957,0.0,0.16
54160,0.0,0.69
52058,0.0,0.8
51751,0.0,0.18
52005,0.0,0.55
53709,0.0,0.1
53250,0.0,0.33
52300,0.0,0.35
51629,0.0,0.61
50805,0.0,0.25
54040,0.0,0.09
51124,0.0,0.81
53649,0.0,0.45
50314,0.0,0.2
51777,0.0,0.13
53944,0.0,0.12
52566,0.0,0.42
52513,0.0,0.08
50931,0.0,0.3
51685,0.0,0.32
54078,0.0,0.33
52890,0.0,0.14
53716,0.0,0.08
53518,0.0,0.13
50362,0.0,0.07
53732,0.0,0.18
50630,0.0,0.08
54186,0.0,0.23
51788,0.0,0.38
52369,0.0,0.61
52233,0.0,0.32
53204,0.0,0.21
52916,0.0,0.12
52804,0.0,0.19
53871,0.0,0.27
53958,0.0,0.11
50119,0.0,0.22
51959,0.0,0.02
51062,0.0,0.89
50840,0.0,0.14
50493,0.0,0.23
50443,0.0,0.07
51842,0.0,0.4
53156,0.0,0.59
50019,0.0,0.63
50418,0.0,0.44
53945,0.0,0.48
50991,0.0,0.67
50385,0.0,0.2
50929,0.0,0.53
50264,0.0,0.3
51452,0.0,0.2
52158,0.0,0.16
53210,0.0,0.01
50934,0.0,0.02
54290,0.0,0.14
50275,0.0,0.65
53400,0.0,0.49
51723,0.0,0.21
50133,0.0,0.28
51759,0.0,0.26
51307,0.0,0.42
50496,0.0,0.17
50335,0.0,0.07
53335,0.0,0.46
53214,0.0,0.17
50441,0.0,0.59
53161,0.0,0.04
53995,0.0,0.31
53095,0.0,0.17
53151,0.0,0.2
53776,0.0,0.2
51394,0.0,0.11
51350,0.0,0.33
52552,0.0,0.08
50408,0.0,0.13
51115,0.0,0.38
53153,0.0,0.3
51255,0.0,0.87
51866,0.0,0.29
50140,0.0,0.62
52685,0.0,0.58
53885,0.0,0.42
50688,0.0,0.84
53864,0.0,0.31
50583,0.0,0.18
50332,0.0,0.15
51293,0.0,0.75
54023,0.0,0.12
53775,0.0,0.57
51945,0.0,0.04
